url,locale,route_type,package_id,cluster,slug,title,h1,word_count,internal_inbound_links,internal_outbound_links,has_calculator,source_count,last_reviewed,og_image_unique,first_commit_date,first_pr
https://worthcalc.win/es/guides/online-course-cost-per-completed-lesson/,es,guide,015,memberships,online-course-cost-per-completed-lesson,"Coste de un curso online por lección completada: valora el progreso, no el acceso","Coste de un curso online por lección completada: valora el progreso, no el acceso",348,3,4,true,1,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/es/guides/outdoor-string-lights-electricity-cost-per-evening-used/,es,guide,116,everyday,outdoor-string-lights-electricity-cost-per-evening-used,Coste eléctrico de luces de guirnalda por tarde: mide el temporizador,Coste eléctrico de luces de guirnalda por tarde: mide el temporizador,637,6,5,false,4,2026-09-03,true,2026-09-03,PR #154
https://worthcalc.win/es/guides/oven-stove-cost-per-cooking-hour-used/,es,guide,026,everyday,oven-stove-cost-per-cooking-hour-used,"Coste del horno y la cocina por hora usada: compara calor, precalentado y combustible","Coste del horno y la cocina por hora usada: compara calor, precalentado y combustible",303,5,4,false,2,2026-09-02,true,2026-09-02,PR #138
https://worthcalc.win/es/guides/paper-shredder-electricity-cost-per-shredding-session-used/,es,guide,084,everyday,paper-shredder-electricity-cost-per-shredding-session-used,Coste eléctrico de una destructora por sesión: cuenta los ciclos del motor,Coste eléctrico de una destructora por sesión: cuenta los ciclos del motor,512,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/parking-pass-cost-per-day-used/,es,guide,015,transportation,parking-pass-cost-per-day-used,Coste del abono de aparcamiento por día usado: incluye el teletrabajo,Coste del abono de aparcamiento por día usado: incluye el teletrabajo,358,3,4,true,1,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/es/guides/pause-vs-cancel-membership-cost/,es,guide,011,memberships,pause-vs-cancel-membership-cost,Pausar o cancelar una membresía: compara el coste de conservar el acceso,Pausar o cancelar una membresía: compara el coste de conservar el acceso,502,2,4,false,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/es/guides/phone-charger-cost-per-charge-used/,es,guide,045,everyday,phone-charger-cost-per-charge-used,"Coste del cargador del móvil por carga: mide la energía de pared, no el máximo","Coste del cargador del móvil por carga: mide la energía de pared, no el máximo",311,5,4,false,2,2026-09-02,true,2026-09-02,PR #141
https://worthcalc.win/es/guides/pool-pump-cost-per-operating-hour-used/,es,guide,039,everyday,pool-pump-cost-per-operating-hour-used,"Coste de la bomba de piscina por hora: separa velocidad, caudal y tareas","Coste de la bomba de piscina por hora: separa velocidad, caudal y tareas",314,2,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/pool-pump-electricity-cost-per-filtration-cycle-used/,es,guide,120,everyday,pool-pump-electricity-cost-per-filtration-cycle-used,Coste eléctrico de la bomba de piscina por hora de filtración: separa el tiempo,Coste eléctrico de la bomba de piscina por hora de filtración: separa el tiempo,555,4,4,false,4,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/es/guides/portable-ac-cost-per-cooling-hour-used/,es,guide,036,everyday,portable-ac-cost-per-cooling-hour-used,"Coste del aire acondicionado portátil por hora: mide escape, ventilador y carga","Coste del aire acondicionado portátil por hora: mide escape, ventilador y carga",354,2,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/portable-air-conditioner-electricity-cost-per-cooling-session-used/,es,guide,119,everyday,portable-air-conditioner-electricity-cost-per-cooling-session-used,Coste eléctrico del aire acondicionado portátil por hora de enfriamiento: cuenta los ciclos,Coste eléctrico del aire acondicionado portátil por hora de enfriamiento: cuenta los ciclos,576,6,4,false,4,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/es/guides/prepaid-balance-expiration-cost/,es,guide,011,memberships,prepaid-balance-expiration-cost,Coste de saldo prepago que caduca: mide lo que realmente usas,Coste de saldo prepago que caduca: mide lo que realmente usas,493,2,4,true,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/es/guides/printer-electricity-cost-per-print-job-used/,es,guide,077,everyday,printer-electricity-cost-per-print-job-used,Coste eléctrico de la impresora por trabajo: incluye calentamiento y espera,Coste eléctrico de la impresora por trabajo: incluye calentamiento y espera,678,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/projector-electricity-cost-per-presentation-hour-used/,es,guide,089,everyday,projector-electricity-cost-per-presentation-hour-used,Coste eléctrico de un proyector por hora de presentación: incluye calentamiento y enfriamiento,Coste eléctrico de un proyector por hora de presentación: incluye calentamiento y enfriamiento,463,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/recurring-costs-annual-total/,es,guide,010,memberships,recurring-costs-annual-total,"Costes recurrentes anuales: suma pagos mensuales, trimestrales y anuales","Costes recurrentes anuales: suma pagos mensuales, trimestrales y anuales",379,40,2,true,2,2026-09-02,true,2026-09-02,PR #123
https://worthcalc.win/es/guides/refrigerator-cost-per-day-used/,es,guide,024,everyday,refrigerator-cost-per-day-used,Coste diario del frigorífico usado: convierte la energía anual en tu coste doméstico,Coste diario del frigorífico usado: convierte la energía anual en tu coste doméstico,330,5,4,false,2,2026-09-02,true,2026-09-02,PR #138
https://worthcalc.win/es/guides/rice-cooker-cost-per-cooking-cycle-used/,es,guide,054,everyday,rice-cooker-cost-per-cooking-cycle-used,Coste de la arrocera por ciclo de cocción,Coste de la arrocera por ciclo de cocción,473,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/robot-vacuum-cost-per-cleaning-cycle-used/,es,guide,048,everyday,robot-vacuum-cost-per-cleaning-cycle-used,"Coste del robot aspirador por ciclo: incluye base, carga y vaciado","Coste del robot aspirador por ciclo: incluye base, carga y vaciado",325,4,4,false,2,2026-09-02,true,2026-09-02,PR #142
https://worthcalc.win/es/guides/room-air-conditioner-cost-per-cooling-hour-used/,es,guide,032,everyday,room-air-conditioner-cost-per-cooling-hour-used,"Coste del aire acondicionado de habitación por hora de frío: compresor, ventilador y espera","Coste del aire acondicionado de habitación por hora de frío: compresor, ventilador y espera",234,5,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/router-electricity-cost-per-month-used/,es,guide,044,everyday,router-electricity-cost-per-month-used,Coste eléctrico mensual del router: separa el consumo continuo del servicio,Coste eléctrico mensual del router: separa el consumo continuo del servicio,325,5,4,false,2,2026-09-02,true,2026-09-02,PR #141
https://worthcalc.win/es/guides/sandwich-maker-cost-per-use-used/,es,guide,060,everyday,sandwich-maker-cost-per-use-used,Coste de la sandwichera por uso: cuenta precalentamiento y placas reales,Coste de la sandwichera por uso: cuenta precalentamiento y placas reales,303,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/savings-break-even-use-period/,es,guide,010,income-savings,savings-break-even-use-period,Punto de equilibrio del ahorro: ¿cuántos meses o usos necesitas?,Punto de equilibrio del ahorro: ¿cuántos meses o usos necesitas?,283,2,2,true,1,2026-09-02,true,2026-09-02,PR #123
https://worthcalc.win/es/guides/scanner-electricity-cost-per-scanning-session-used/,es,guide,078,everyday,scanner-electricity-cost-per-scanning-session-used,Coste eléctrico del escáner por sesión: cuenta lámpara y espera,Coste eléctrico del escáner por sesión: cuenta lámpara y espera,674,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/sewing-machine-electricity-cost-per-sewing-hour-used/,es,guide,109,everyday,sewing-machine-electricity-cost-per-sewing-hour-used,Coste eléctrico de una máquina de coser por hora: incluye el pedal,Coste eléctrico de una máquina de coser por hora: incluye el pedal,390,6,5,false,4,2026-09-03,true,2026-09-03,PR #153
https://worthcalc.win/es/guides/slow-cooker-cost-per-cooking-hour-used/,es,guide,055,everyday,slow-cooker-cost-per-cooking-hour-used,Coste de la olla de cocción lenta por hora,Coste de la olla de cocción lenta por hora,489,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/smart-speaker-electricity-cost-per-listening-hour-used/,es,guide,088,everyday,smart-speaker-electricity-cost-per-listening-hour-used,Coste eléctrico de un altavoz inteligente por hora: separa escucha y espera,Coste eléctrico de un altavoz inteligente por hora: separa escucha y espera,486,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/software-add-on-cost-per-active-seat/,es,guide,016,memberships,software-add-on-cost-per-active-seat,Coste de un complemento de software por puesto activo: separa acceso y adopción,Coste de un complemento de software por puesto activo: separa acceso y adopción,345,3,4,true,2,2026-09-02,true,2026-09-02,PR #135
https://worthcalc.win/es/guides/software-seat-cost-per-active-user/,es,guide,014,memberships,software-seat-cost-per-active-user,Coste por usuario activo de un software: detecta accesos sin uso,Coste por usuario activo de un software: detecta accesos sin uso,344,3,4,true,2,2026-09-02,true,2026-09-02,PR #133
https://worthcalc.win/es/guides/solar-inverter-electricity-cost-per-monitoring-day-used/,es,guide,124,everyday,solar-inverter-electricity-cost-per-monitoring-day-used,Coste eléctrico del inversor solar por día de monitorización: separa espera y conversión,Coste eléctrico del inversor solar por día de monitorización: separa espera y conversión,379,2,4,false,3,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/es/guides/soldering-iron-electricity-cost-per-repair-hour-used/,es,guide,110,everyday,soldering-iron-electricity-cost-per-repair-hour-used,Coste eléctrico de un soldador por hora de reparación: incluye el calentamiento,Coste eléctrico de un soldador por hora de reparación: incluye el calentamiento,374,6,5,false,4,2026-09-03,true,2026-09-03,PR #153
https://worthcalc.win/es/guides/soundbar-electricity-cost-per-watched-hour-used/,es,guide,081,everyday,soundbar-electricity-cost-per-watched-hour-used,Coste eléctrico de la barra de sonido por hora vista: reproducción y espera,Coste eléctrico de la barra de sonido por hora vista: reproducción y espera,671,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/es/guides/stand-mixer-cost-per-mixing-session-used/,es,guide,063,everyday,stand-mixer-cost-per-mixing-session-used,Coste de la batidora amasadora por sesión: cuenta motor y accesorios,Coste de la batidora amasadora por sesión: cuenta motor y accesorios,293,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/standby-power-cost-per-day-used/,es,guide,040,everyday,standby-power-cost-per-day-used,Coste diario de la energía en espera: mide la carga y el servicio que mantiene,Coste diario de la energía en espera: mide la carga y el servicio que mantiene,339,9,5,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/streaming-cost-per-watched-hour/,es,guide,015,memberships,streaming-cost-per-watched-hour,"Coste del streaming por hora vista: incluye anuncios, extras y renovación","Coste del streaming por hora vista: incluye anuncios, extras y renovación",355,3,4,true,2,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/es/guides/subscription-price-increase-annual-impact/,es,guide,011,memberships,subscription-price-increase-annual-impact,Subida del precio de una suscripción: calcula su impacto anual,Subida del precio de una suscripción: calcula su impacto anual,582,2,4,true,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/es/guides/television-electricity-cost-per-watched-hour-used/,es,guide,043,everyday,television-electricity-cost-per-watched-hour-used,Coste eléctrico del televisor por hora vista: incluye imagen y dispositivos,Coste eléctrico del televisor por hora vista: incluye imagen y dispositivos,321,3,5,false,2,2026-09-02,true,2026-09-02,PR #141
https://worthcalc.win/es/guides/terrarium-heat-lamp-electricity-cost-per-heating-hour-used/,es,guide,114,everyday,terrarium-heat-lamp-electricity-cost-per-heating-hour-used,Coste eléctrico de la lámpara de calor del terrario por hora: cuenta el temporizador,Coste eléctrico de la lámpara de calor del terrario por hora: cuenta el temporizador,643,6,5,false,4,2026-09-03,true,2026-09-03,PR #154
https://worthcalc.win/es/guides/toaster-cost-per-use-used/,es,guide,056,everyday,toaster-cost-per-use-used,Coste de la tostadora por uso,Coste de la tostadora por uso,465,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/tool-rental-cost-per-project/,es,guide,015,everyday,tool-rental-cost-per-project,Coste del alquiler de una herramienta por proyecto: compara días y propiedad,Coste del alquiler de una herramienta por proyecto: compara días y propiedad,349,3,4,true,1,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/es/guides/transit-pass-cost-per-ride-used/,es,guide,015,transportation,transit-pass-cost-per-ride-used,Coste del abono de transporte por viaje usado: compara trayectos y días perdidos,Coste del abono de transporte por viaje usado: compara trayectos y días perdidos,350,3,4,true,1,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/es/guides/true-cost-of-buy-now-pay-later/,es,guide,013,debt-credit,true-cost-of-buy-now-pay-later,"Coste real de comprar ahora y pagar después: suma tasas, fechas y riesgo","Coste real de comprar ahora y pagar después: suma tasas, fechas y riesgo",439,1,3,true,2,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-convenience-delivery/,es,guide,013,memberships,true-cost-of-convenience-delivery,"Coste real de la entrega por comodidad: suma tasas, propina y tiempo","Coste real de la entrega por comodidad: suma tasas, propina y tiempo",475,7,3,true,1,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-extended-warranty/,es,guide,013,everyday,true-cost-of-extended-warranty,Coste real de una garantía ampliada: compara cobertura y reserva de reparación,Coste real de una garantía ampliada: compara cobertura y reserva de reparación,424,1,3,true,1,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-free-shipping-threshold/,es,guide,013,everyday,true-cost-of-free-shipping-threshold,Coste real del umbral de envío gratis: ¿cuándo te hace gastar más?,Coste real del umbral de envío gratis: ¿cuándo te hace gastar más?,449,2,3,true,1,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-home-service-plan/,es,guide,013,housing,true-cost-of-home-service-plan,Coste real de un plan de servicios del hogar: valora el uso real,Coste real de un plan de servicios del hogar: valora el uso real,397,1,3,true,2,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-rental-car/,es,guide,013,transportation,true-cost-of-rental-car,"Coste real de un coche de alquiler: suma combustible, seguro, depósitos y tiempo","Coste real de un coche de alquiler: suma combustible, seguro, depósitos y tiempo",410,1,3,true,1,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/true-cost-of-upgrade-feature/,es,guide,013,memberships,true-cost-of-upgrade-feature,"Coste real de mejorar una función: mide valor incremental, no la lista","Coste real de mejorar una función: mide valor incremental, no la lista",418,1,3,true,1,2026-09-02,true,2026-09-02,PR #132
https://worthcalc.win/es/guides/unused-membership-capacity-cost/,es,guide,010,memberships,unused-membership-capacity-cost,Capacidad de membresía sin usar: calcula el coste de los beneficios perdidos,Capacidad de membresía sin usar: calcula el coste de los beneficios perdidos,290,5,2,true,1,2026-09-02,true,2026-09-02,PR #123
https://worthcalc.win/es/guides/usb-charging-hub-electricity-cost-per-charging-session-used/,es,guide,098,everyday,usb-charging-hub-electricity-cost-per-charging-session-used,Coste de un hub de carga USB por sesión: mide los dispositivos juntos,Coste de un hub de carga USB por sesión: mide los dispositivos juntos,458,6,4,false,7,2026-09-03,true,2026-09-03,PR #151
https://worthcalc.win/es/guides/vacuum-cleaner-electricity-cost-per-cleaning-hour-used/,es,guide,047,everyday,vacuum-cleaner-electricity-cost-per-cleaning-hour-used,Coste eléctrico de la aspiradora por hora de limpieza: mide la sesión real,Coste eléctrico de la aspiradora por hora de limpieza: mide la sesión real,336,4,4,false,2,2026-09-02,true,2026-09-02,PR #142
https://worthcalc.win/es/guides/waffle-maker-cost-per-cooking-cycle-used/,es,guide,061,everyday,waffle-maker-cost-per-cooking-cycle-used,Coste de la gofrera por ciclo: incluye precalentamiento y placas repetidas,Coste de la gofrera por ciclo: incluye precalentamiento y placas repetidas,298,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/es/guides/water-bill-cost-per-gallon-used/,es,guide,020,everyday,water-bill-cost-per-gallon-used,Coste del agua por galón usado: incluye alcantarillado y cargos fijos,Coste del agua por galón usado: incluye alcantarillado y cargos fijos,413,4,5,true,2,2026-09-02,true,2026-09-02,PR #137
https://worthcalc.win/es/guides/water-cooler-electricity-cost-per-cooling-day-used/,es,guide,103,everyday,water-cooler-electricity-cost-per-cooling-day-used,Coste eléctrico de un dispensador de agua por día de frío: separa modos,Coste eléctrico de un dispensador de agua por día de frío: separa modos,439,6,4,false,7,2026-09-03,true,2026-09-03,PR #152
https://worthcalc.win/es/guides/water-heater-cost-per-gallon-heated/,es,guide,025,everyday,water-heater-cost-per-gallon-heated,Coste del calentador por galón calentado: separa agua caliente entregada y espera,Coste del calentador por galón calentado: separa agua caliente entregada y espera,301,4,4,false,2,2026-09-02,true,2026-09-02,PR #138
https://worthcalc.win/es/guides/webcam-electricity-cost-per-meeting-hour-used/,es,guide,095,everyday,webcam-electricity-cost-per-meeting-hour-used,Coste eléctrico de una webcam por hora de reunión: separa cámara y luz,Coste eléctrico de una webcam por hora de reunión: separa cámara y luz,488,6,5,false,7,2026-09-03,true,2026-09-03,PR #151
https://worthcalc.win/es/gym-membership-cost-per-visit/,es,index,,memberships,gym-membership-cost-per-visit,Coste por visita al gimnasio: cuántas veces debes ir para que compense,Coste por visita al gimnasio: cuántas veces debes ir para que compense,1009,1,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/home-vs-public-ev-charging-cost/,es,index,,transportation,home-vs-public-ev-charging-cost,Carga en casa o pública: cuánto cuesta realmente recorrer un kilómetro en coche eléctrico,Carga en casa o pública: cuánto cuesta realmente recorrer un kilómetro en coche eléctrico,1335,2,1,true,3,,false,無資料,無資料
https://worthcalc.win/es/hourly-vs-annual-salary/,es,index,,income-savings,hourly-vs-annual-salary,12 pagas o 14 pagas: por qué tu nómina no dice lo que ganas por hora,12 pagas o 14 pagas: por qué tu nómina no dice lo que ganas por hora,1045,2,1,false,2,,false,無資料,無資料
https://worthcalc.win/es/how-compound-growth-works/,es,index,,income-savings,how-compound-growth-works,"Interés compuesto en España: letras del Tesoro, aportaciones y el IPC del INE","Interés compuesto en España: letras del Tesoro, aportaciones y el IPC del INE",1023,2,1,false,1,,false,無資料,無資料
https://worthcalc.win/es/how-much-home-can-you-afford/,es,index,,housing,how-much-home-can-you-afford,Cuánto piso puedes comprar en España: el precio no es solo el precio,Cuánto piso puedes comprar en España: el precio no es solo el precio,1146,2,1,false,3,,false,無資料,無資料
https://worthcalc.win/es/how-to-calculate-dti/,es,index,,debt-credit,how-to-calculate-dti,Ratio de endeudamiento en España: la regla del 35% explicada,Ratio de endeudamiento en España: la regla del 35% explicada,1229,2,1,true,2,,false,無資料,無資料
https://worthcalc.win/es/is-an-extended-warranty-worth-it/,es,index,,everyday,is-an-extended-warranty-worth-it,"¿Merece la pena una garantía ampliada? Precio, riesgo de avería y reparación","¿Merece la pena una garantía ampliada? Precio, riesgo de avería y reparación",846,1,0,true,3,,false,無資料,無資料
https://worthcalc.win/es/is-costco-executive-membership-worth-it/,es,index,,memberships,is-costco-executive-membership-worth-it,"¿Existe Costco Executive en España? Cuota, 2% y respuesta para 2026","¿Existe Costco Executive en España? Cuota, 2% y respuesta para 2026",623,1,1,false,2,,false,無資料,無資料
https://worthcalc.win/es/meal-prep-vs-takeout-cost/,es,index,,everyday,meal-prep-vs-takeout-cost,Cocinar por lotes o pedir comida: coste por ración con tiempo y merma,Cocinar por lotes o pedir comida: coste por ración con tiempo y merma,658,1,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/monthly-vs-annual-subscription/,es,index,,memberships,monthly-vs-annual-subscription,Suscripción mensual o anual: cuándo compensa pagar por adelantado,Suscripción mensual o anual: cuándo compensa pagar por adelantado,1191,2,0,false,2,,false,無資料,無資料
https://worthcalc.win/es/new-vs-used-car-total-cost/,es,index,,transportation,new-vs-used-car-total-cost,"Coche nuevo o usado: comparar depreciación, reparaciones, financiación y reventa","Coche nuevo o usado: comparar depreciación, reparaciones, financiación y reventa",1417,3,1,true,4,,false,無資料,無資料
https://worthcalc.win/es/paid-membership-break-even/,es,index,,memberships,paid-membership-break-even,Cómo calcular cuándo compensa una membresía de pago,Cómo calcular cuándo compensa una membresía de pago,746,3,0,false,2,,false,無資料,無資料
https://worthcalc.win/es/pay-raise-vs-inflation-purchasing-power/,es,index,,income-savings,pay-raise-vs-inflation-purchasing-power,Subida salarial e inflación: ¿aumentó tu poder adquisitivo?,Subida salarial e inflación: ¿aumentó tu poder adquisitivo?,658,2,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/price-per-wear-clothing-shoes/,es,index,,everyday,price-per-wear-clothing-shoes,Coste por uso de ropa y calzado: comparar por veces reales,Coste por uso de ropa y calzado: comparar por veces reales,576,1,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/privacy/,es,legal,,everyday,privacy,Política de privacidad de WorthCalc,Política de privacidad de WorthCalc,524,0,0,false,3,,false,2026-07-19,PR #71
https://worthcalc.win/es/rent-vs-buy-breakeven-year/,es,index,,housing,rent-vs-buy-breakeven-year,Cuántos años debes quedarte para que comprar pueda ser mejor que alquilar,Cuántos años debes quedarte para que comprar pueda ser mejor que alquilar,1408,2,0,true,4,,false,無資料,無資料
https://worthcalc.win/es/rent-vs-buy-guide/,es,index,,housing,rent-vs-buy-guide,Alquilar o comprar: los datos que realmente cambian el resultado,Alquilar o comprar: los datos que realmente cambian el resultado,1216,3,0,false,2,,false,無資料,無資料
https://worthcalc.win/es/repair-or-replace-decision-formula/,es,index,,everyday,repair-or-replace-decision-formula,"Reparar o sustituir: una fórmula práctica para electrodomésticos, móviles y coches","Reparar o sustituir: una fórmula práctica para electrodomésticos, móviles y coches",882,1,0,true,3,,false,無資料,無資料
https://worthcalc.win/es/reusable-vs-disposable-break-even/,es,index,,everyday,reusable-vs-disposable-break-even,Reutilizable o desechable: coste por uso y punto de equilibrio real,Reutilizable o desechable: coste por uso y punto de equilibrio real,580,1,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/snowball-vs-avalanche/,es,index,,debt-credit,snowball-vs-avalanche,Bola de nieve o avalancha: por qué la tarjeta revolving va siempre primero,Bola de nieve o avalancha: por qué la tarjeta revolving va siempre primero,1095,2,1,false,1,,false,無資料,無資料
https://worthcalc.win/es/subscription-creep/,es,index,,memberships,subscription-creep,Auditoría de suscripciones: calcula tu gasto anual real,Auditoría de suscripciones: calcula tu gasto anual real,934,3,1,false,2,,false,無資料,無資料
https://worthcalc.win/es/terms/,es,legal,,everyday,terms,Condiciones de uso de WorthCalc,Condiciones de uso de WorthCalc,408,0,0,false,1,,false,2026-07-19,PR #71
https://worthcalc.win/es/tools/,es,index,,everyday,tools,Todas las calculadoras,Todas las calculadoras,677,2,17,true,0,,false,2026-09-06,PR #161
https://worthcalc.win/es/tools/budget-builder/,es,tool,,income-savings,budget-builder,Planificador de presupuesto para ingresos irregulares (España),Planificador de presupuesto para ingresos irregulares (España),675,16,1,true,2,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/car-affordability/,es,tool,,transportation,car-affordability,Calculadora de coche asequible (España),Calculadora de coche asequible (España),741,2,1,true,2,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/cashback-breakeven/,es,tool,,debt-credit,cashback-breakeven,Calculadora de equilibrio de cashback y cuota de tarjeta,Calculadora de equilibrio de cashback y cuota de tarjeta,766,2,3,true,2,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/commute-cost/,es,tool,,transportation,commute-cost,Calculadora del coste completo de ir al trabajo,Calculadora del coste completo de ir al trabajo,864,2,3,true,3,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/compound-growth/,es,tool,,income-savings,compound-growth,Calculadora de interés compuesto (España),Calculadora de interés compuesto (España),683,3,1,true,1,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/costco-membership/,es,tool,,memberships,costco-membership,Calculadora de rentabilidad de la membresía Costco España,Calculadora de rentabilidad de la membresía Costco España,719,3,3,true,3,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/credit-card-payoff/,es,tool,,debt-credit,credit-card-payoff,Calculadora de pago de tarjeta revolving (España),Calculadora de pago de tarjeta revolving (España),725,2,1,true,1,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/debt-strategy/,es,tool,,debt-credit,debt-strategy,Calculadora bola de nieve vs avalancha (España),Calculadora bola de nieve vs avalancha (España),741,2,1,true,1,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/dti-calculator/,es,tool,,debt-credit,dti-calculator,Calculadora de ratio de endeudamiento (España),Calculadora de ratio de endeudamiento (España),790,3,1,true,2,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/ev-vs-gas/,es,tool,,transportation,ev-vs-gas,Calculadora de coste total: coche eléctrico o gasolina,Calculadora de coste total: coche eléctrico o gasolina,937,2,3,true,3,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/home-affordability/,es,tool,,housing,home-affordability,Calculadora de vivienda asequible (España),Calculadora de vivienda asequible (España),794,3,1,true,3,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/installment-true-apr/,es,tool,,debt-credit,installment-true-apr,Calculadora de TAE real para compras a plazos,Calculadora de TAE real para compras a plazos,669,4,3,true,2,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/latte-factor/,es,tool,,everyday,latte-factor,Calculadora del factor latte y gastos pequeños repetidos,Calculadora del factor latte y gastos pequeños repetidos,796,1,3,true,2,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/mortgage-payoff/,es,tool,,housing,mortgage-payoff,Calculadora de amortización anticipada de hipoteca,Calculadora de amortización anticipada de hipoteca,764,2,1,true,2,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/rent-vs-buy/,es,tool,,housing,rent-vs-buy,Calculadora de alquiler o compra de vivienda en España,Calculadora de alquiler o compra de vivienda en España,892,2,3,true,4,,false,2026-07-19,PR #77
https://worthcalc.win/es/tools/salary-converter/,es,tool,,income-savings,salary-converter,"Conversor de salario por hora, mensual y anual (España)","Conversor de salario por hora, mensual y anual (España)",684,2,1,true,2,2026-07-31,false,2026-07-23,PR #93
https://worthcalc.win/es/tools/subscription-audit/,es,tool,,memberships,subscription-audit,Calculadora de gastos en suscripciones y renovaciones,Calculadora de gastos en suscripciones y renovaciones,597,5,3,true,2,,false,2026-07-19,PR #77
https://worthcalc.win/es/true-cost-of-car-ownership/,es,index,,transportation,true-cost-of-car-ownership,El coste real de tener un coche en España: lo que la cuota de financiación no cuenta,El coste real de tener un coche en España: lo que la cuota de financiación no cuenta,1048,2,1,false,3,,false,無資料,無資料
https://worthcalc.win/es/true-hourly-wage-after-commuting-work-expenses/,es,index,,income-savings,true-hourly-wage-after-commuting-work-expenses,Cómo calcular tu salario real por hora tras desplazamientos y gastos,Cómo calcular tu salario real por hora tras desplazamientos y gastos,674,3,0,true,2,,false,無資料,無資料
https://worthcalc.win/es/upfront-fees-financing-cost/,es,index,,debt-credit,upfront-fees-financing-cost,Cómo afectan las comisiones iniciales al coste real de la financiación,Cómo afectan las comisiones iniciales al coste real de la financiación,1449,3,1,false,3,,false,無資料,無資料
https://worthcalc.win/es/upgrade-your-phone-or-keep-it/,es,index,,everyday,upgrade-your-phone-or-keep-it,"¿Cambiar de móvil o conservarlo? Reparación, recompra, tarifa y coste mensual","¿Cambiar de móvil o conservarlo? Reparación, recompra, tarifa y coste mensual",890,1,0,true,3,,false,無資料,無資料
https://worthcalc.win/es/work-from-home-vs-commuting-hidden-costs/,es,index,,transportation,work-from-home-vs-commuting-hidden-costs,Teletrabajo o desplazamiento: comparar los costes mensuales ocultos,Teletrabajo o desplazamiento: comparar los costes mensuales ocultos,1026,2,0,true,3,,false,無資料,無資料
